id,event_cause,corridor_final,baseline_corridor,baseline_source,nn_distance_km,hour,signal_score,baseline_delay_min,raw_score,CIS,requires_road_closure
FKID006175,vehicle_breakdown,ORR East 2,ORR East 2,own_corridor,0.0,2,0.0657516863335223,0.0,0.0,0.0,False
FKID006176,others,CBD 2,CBD 2,own_corridor,0.0,2,0.0720450615611596,0.0,0.0,0.0,False
FKID006177,vehicle_breakdown,Bellary Road 2,Bellary Road 2,own_corridor,0.0,2,0.0565686025405094,0.0,0.0,0.0,False
FKID006178,vehicle_breakdown,Bellary Road 2,Bellary Road 2,own_corridor,0.0,2,0.0565686025405094,0.0,0.0,0.0,False
FKID006179,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,4,0.0684562777831094,0.0,0.0,0.0,False
FKID006180,vehicle_breakdown,Bellary Road 1,Bellary Road 1,own_corridor,0.0,4,0.0613586805473234,0.0,0.0,0.0,False
FKID006181,vehicle_breakdown,Hosur Road,Hosur Road,own_corridor,0.0,4,0.0574556039791115,0.0,0.0,0.0,False
FKID006182,others,Mysore Road,Mysore Road,own_corridor,0.0,6,0.087477773425566,0.0,0.0,0.0,False
FKID006183,vehicle_breakdown,Non-corridor,Bellary Road 1,nearest_neighbor_fallback,0.8349973104629159,9,0.070176116070603,0.0,0.0,0.0,False
FKID006184,vehicle_breakdown,Tumkur Road,Tumkur Road,own_corridor,0.0,12,0.0903147915422338,3.96,3.5764657450724586,2.62327281372218,False
FKID006185,vehicle_breakdown,Bellary Road 1,Bellary Road 1,own_corridor,0.0,18,0.0677914290853351,2.82,1.9117183002064497,1.4022107303379623,False
FKID006186,others,ORR North 2,ORR North 2,own_corridor,0.0,19,0.0682886599067383,12.38,8.454136096454201,6.200955626624168,False
FKID006187,vehicle_breakdown,Tumkur Road,Tumkur Road,own_corridor,0.0,21,0.0582003407994496,6.99,4.068203821881527,2.983953782117453,False
FKID006188,vehicle_breakdown,West of Chord Road,West of Chord Road,own_corridor,0.0,22,0.0626114223155779,0.0,0.0,0.0,False
FKID006189,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,0,0.0726928884945402,0.0,0.0,0.0,False
FKID006190,vehicle_breakdown,CBD 2,CBD 2,own_corridor,0.0,0,0.0649274626913786,0.34,0.22075337315068724,0.16191859886300497,False
FKID006191,vehicle_breakdown,Bellary Road 1,Bellary Road 1,own_corridor,0.0,4,0.0600748128628451,0.0,0.0,0.0,False
FKID006192,vehicle_breakdown,Bellary Road 1,Bellary Road 1,own_corridor,0.0,5,0.0635533674052294,0.0,0.0,0.0,False
FKID006193,others,Hosur Road,Hosur Road,own_corridor,0.0,5,0.0698224557151243,0.0,0.0,0.0,False
FKID006194,construction,Mysore Road,Mysore Road,own_corridor,0.0,8,0.1443738390277121,3.86,5.572830186469686,4.0875699547235715,False
FKID006195,vehicle_breakdown,Non-corridor,Old Airport Road,nearest_neighbor_fallback,1.113007426721579,8,0.0691836747804293,0.0,0.0,0.0,False
FKID006196,vehicle_breakdown,Bellary Road 2,Bellary Road 2,own_corridor,0.0,18,0.0605354386909377,0.19,0.11501733351278162,0.08436312986545443,False
FKID006197,construction,Bannerghata Road,Bannerghata Road,own_corridor,0.0,20,0.0901601573792051,12.23,11.026587247476785,8.08780192968282,False
FKID006198,vehicle_breakdown,Tumkur Road,Tumkur Road,own_corridor,0.0,20,0.054039950609766,6.99,3.777392547622643,2.7706489823333924,False
FKID006199,vehicle_breakdown,West of Chord Road,West of Chord Road,own_corridor,0.0,21,0.0655300965359411,0.54,0.3538625212940819,0.2595517469124101,True
FKID006200,vehicle_breakdown,Non-corridor,Mysore Road,nearest_neighbor_fallback,0.2712632571036562,22,0.067034825248957,5.62,3.7673571789913836,2.763288221296513,False
FKID006201,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,22,0.0680403538377737,5.62,3.8238678856828816,2.804737800605997,False
FKID006202,vehicle_breakdown,West of Chord Road,West of Chord Road,own_corridor,0.0,23,0.0677377361640013,0.0,0.0,0.0,False
FKID006203,vehicle_breakdown,ORR East 1,ORR East 1,own_corridor,0.0,23,0.0652846038041332,3.87,2.526514167219955,1.853152357878312,False
FKID006204,vehicle_breakdown,Bellary Road 1,Bellary Road 1,own_corridor,0.0,23,0.0647852027659327,0.0,0.0,0.0,False
FKID006205,vehicle_breakdown,Bellary Road 1,Bellary Road 1,own_corridor,0.0,23,0.0647852027659327,0.0,0.0,0.0,False
FKID006206,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,1,0.0667939855696361,0.0,0.0,0.0,False
FKID006208,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,4,0.0684562777831094,0.0,0.0,0.0,False
FKID006209,vehicle_breakdown,Non-corridor,Hosur Road,nearest_neighbor_fallback,0.10127367058485626,4,0.0674507491942927,0.0,0.0,0.0,False
FKID006211,vehicle_breakdown,Non-corridor,Hosur Road,nearest_neighbor_fallback,0.10984246433988733,4,0.0674507491942927,0.0,0.0,0.0,False
FKID006212,vehicle_breakdown,Bellary Road 2,Bellary Road 2,own_corridor,0.0,4,0.054102690152926,0.0,0.0,0.0,False
FKID006213,others,Bellary Road 1,Bellary Road 1,own_corridor,0.0,5,0.0724416645988578,0.0,0.0,0.0,False
FKID006214,vehicle_breakdown,Tumkur Road,Tumkur Road,own_corridor,0.0,7,0.0637931599978622,0.0,0.0,0.0,False
FKID006215,vehicle_breakdown,Bellary Road 2,Bellary Road 2,own_corridor,0.0,19,0.0560197480558994,0.19,0.10643752130620884,0.07806999308947557,False
FKID006216,vehicle_breakdown,Old Madras Road,Old Madras Road,own_corridor,0.0,19,0.0603893737021208,13.65,8.243149510339489,6.0462007890649545,False
FKID006217,vehicle_breakdown,Tumkur Road,Tumkur Road,own_corridor,0.0,21,0.0582003407994496,6.99,4.068203821881527,2.983953782117453,False
FKID006218,vehicle_breakdown,Non-corridor,Bellary Road 1,nearest_neighbor_fallback,0.7716334547181454,22,0.067034825248957,0.0,0.0,0.0,False
FKID006219,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,22,0.0680403538377737,5.62,3.8238678856828816,2.804737800605997,False
FKID006220,vehicle_breakdown,ORR West 1,ORR West 1,own_corridor,0.0,22,0.0570968793898745,0.69,0.393968467790134,0.28896873189448163,False
FKID006221,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,23,0.0731666676861971,5.62,4.111966723964277,3.0160530777534973,False
FKID006222,accident,ORR East 1,ORR East 1,own_corridor,0.0,0,0.0636552742657423,0.59,0.37556611816787955,0.27547094192146665,False
FKID006223,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,2,0.0709221901706928,0.0,0.0,0.0,False
FKID006224,vehicle_breakdown,ORR North 2,ORR North 2,own_corridor,0.0,3,0.0582320319739579,1.38,0.8036020412406188,0.589427534918402,False
FKID006225,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,3,0.0692050049469309,0.0,0.0,0.0,False
FKID006226,vehicle_breakdown,Tumkur Road,Tumkur Road,own_corridor,0.0,4,0.0556975905244221,0.0,0.0,0.0,False
FKID006227,others,CBD 1,CBD 1,own_corridor,0.0,4,0.0717562173883802,0.0,0.0,0.0,False
FKID006228,pot_holes,CBD 1,CBD 1,own_corridor,0.0,4,0.0591928673188425,0.0,0.0,0.0,False
FKID006229,vehicle_breakdown,ORR West 1,ORR West 1,own_corridor,0.0,5,0.0609913578775945,0.0,0.0,0.0,False
FKID006230,vehicle_breakdown,Old Madras Road,Old Madras Road,own_corridor,0.0,7,0.0665678852725875,0.0,0.0,0.0,False
FKID006231,vehicle_breakdown,Bellary Road 2,Bellary Road 2,own_corridor,0.0,9,0.0568280570292363,0.0,0.0,0.0,False
FKID006232,vehicle_breakdown,West of Chord Road,West of Chord Road,own_corridor,0.0,19,0.064944404163887,1.05,0.6819162437208136,0.5001732075451814,False
FKID006233,road_conditions,Bellary Road 1,Bellary Road 1,own_corridor,0.0,20,0.0746062892036193,2.84,2.118818613382788,1.5541150571212825,True
FKID006234,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,20,0.0667986378684532,20.41,13.6336019889513,10.0,False
FKID006235,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,22,0.0680403538377737,5.62,3.8238678856828816,2.804737800605997,False
FKID006236,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,22,0.0680403538377737,5.62,3.8238678856828816,2.804737800605997,False
FKID006237,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,22,0.0680403538377737,5.62,3.8238678856828816,2.804737800605997,False
FKID006238,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,22,0.0680403538377737,5.62,3.8238678856828816,2.804737800605997,False
FKID006239,water_logging,Magadi Road,Magadi Road,own_corridor,0.0,0,0.0718955246898209,0.0,0.0,0.0,False
FKID006240,vehicle_breakdown,ORR East 1,ORR East 1,own_corridor,0.0,0,0.0648108246124764,0.59,0.3823838652136108,0.2804716358329189,False
FKID006241,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,1,0.0667939855696361,0.0,0.0,0.0,False
FKID006242,vehicle_breakdown,West of Chord Road,West of Chord Road,own_corridor,0.0,1,0.0613650540474403,0.0,0.0,0.0,False
FKID006243,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,3,0.0692050049469309,0.0,0.0,0.0,False
FKID006244,vehicle_breakdown,ORR East 2,ORR East 2,own_corridor,0.0,4,0.0632857739459389,0.0,0.0,0.0,True
FKID006245,vehicle_breakdown,Magadi Road,Magadi Road,own_corridor,0.0,6,0.0692783108391395,0.0,0.0,0.0,False
FKID006246,others,Mysore Road,Mysore Road,own_corridor,0.0,6,0.087477773425566,0.0,0.0,0.0,False
FKID006247,vehicle_breakdown,Bellary Road 1,Bellary Road 1,own_corridor,0.0,6,0.0702080113116732,0.0,0.0,0.0,False
FKID006248,public_event,Bellary Road 2,Bellary Road 2,own_corridor,0.0,6,0.138013710123429,0.0,0.0,0.0,False
FKID006249,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,6,0.0785894762319376,0.0,0.0,0.0,False
FKID006250,vehicle_breakdown,Magadi Road,Magadi Road,own_corridor,0.0,6,0.0692783108391395,0.0,0.0,0.0,False
FKID006251,vehicle_breakdown,Magadi Road,Magadi Road,own_corridor,0.0,7,0.0672406818637514,0.0,0.0,0.0,False
FKID006252,vehicle_breakdown,Magadi Road,Magadi Road,own_corridor,0.0,19,0.0610621702932847,13.67,8.347198679092019,6.122518968836413,True
FKID006253,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,19,0.0703733356860828,22.91,16.122531205681568,10.0,False
FKID006255,others,ORR East 1,ORR East 1,own_corridor,0.0,19,0.0713795689976473,8.01,5.717503476711548,4.193685191444657,False
FKID006256,vehicle_breakdown,Hosur Road,Hosur Road,own_corridor,0.0,19,0.0593726618820849,0.85,0.5046676259977216,0.37016455842462276,False
FKID006257,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,20,0.0667986378684532,20.41,13.6336019889513,10.0,False
FKID006258,others,Mysore Road,Mysore Road,own_corridor,0.0,21,0.0798473252517653,20.41,16.296839083885295,10.0,False
FKID006259,others,Mysore Road,Mysore Road,own_corridor,0.0,21,0.0798473252517653,20.41,16.296839083885295,10.0,False
FKID006260,vehicle_breakdown,Non-corridor,Magadi Road,nearest_neighbor_fallback,0.04197234679280001,21,0.0699534994693202,15.0,10.493024920398028,7.696443631625448,False
FKID006261,vehicle_breakdown,Hosur Road,Hosur Road,own_corridor,0.0,21,0.059958354254139,0.0,0.0,0.0,False
FKID006262,vehicle_breakdown,Non-corridor,Magadi Road,nearest_neighbor_fallback,0.050877901927629414,21,0.0699534994693202,15.0,10.493024920398028,7.696443631625448,False
FKID006263,vehicle_breakdown,ORR West 1,ORR West 1,own_corridor,0.0,22,0.0570968793898745,0.69,0.393968467790134,0.28896873189448163,False
FKID006264,vehicle_breakdown,Bellary Road 1,Bellary Road 1,own_corridor,0.0,22,0.0596588889175093,0.0,0.0,0.0,False
FKID006265,vehicle_breakdown,Old Madras Road,Old Madras Road,own_corridor,0.0,22,0.0580563918538117,2.73,1.5849394976090594,1.1625244002967798,False
FKID006266,vehicle_breakdown,ORR West 1,ORR West 1,own_corridor,0.0,22,0.0570968793898745,0.69,0.393968467790134,0.28896873189448163,False
FKID006267,vehicle_breakdown,West of Chord Road,West of Chord Road,own_corridor,0.0,22,0.0626114223155779,0.0,0.0,0.0,False
FKID006269,vehicle_breakdown,Tumkur Road,Tumkur Road,own_corridor,0.0,23,0.0604079804275098,5.1,3.080807001802999,2.25971610752587,False
FKID006270,construction,Bellary Road 1,Bellary Road 1,own_corridor,0.0,23,0.1011196952496576,0.0,0.0,0.0,False
FKID006271,others,ORR East 1,ORR East 1,own_corridor,0.0,0,0.0736991218061048,0.59,0.4348248186560183,0.31893612488350565,True
FKID006272,vehicle_breakdown,ORR North 1,ORR North 1,own_corridor,0.0,1,0.061313970343142,2.42,1.4837980823040364,1.0883390049867303,False
FKID006273,road_conditions,CBD 2,CBD 2,own_corridor,0.0,1,0.0752176760219048,0.34,0.2557400984744763,0.18758072788227836,False
FKID006274,road_conditions,Bellary Road 1,Bellary Road 1,own_corridor,0.0,3,0.077012656282097,0.0,0.0,0.0,False
FKID006275,others,Non-corridor,Bellary Road 1,nearest_neighbor_fallback,0.36258930219835783,3,0.0770877735517426,0.0,0.0,0.0,False
FKID006276,accident,Old Madras Road,Old Madras Road,own_corridor,0.0,3,0.0567816249317565,0.0,0.0,0.0,False
FKID006277,vehicle_breakdown,ORR East 2,ORR East 2,own_corridor,0.0,3,0.0640345011097604,0.0,0.0,0.0,False
FKID006278,vehicle_breakdown,Tumkur Road,Tumkur Road,own_corridor,0.0,3,0.0564463176882436,0.0,0.0,0.0,False
FKID006279,vehicle_breakdown,Tumkur Road,Tumkur Road,own_corridor,0.0,3,0.0564463176882436,0.0,0.0,0.0,False
FKID006280,vehicle_breakdown,ORR North 1,ORR North 1,own_corridor,0.0,3,0.0637249897204368,0.62,0.3950949362667082,0.2897949761089505,False
FKID006281,vehicle_breakdown,ORR East 1,ORR East 1,own_corridor,0.0,3,0.061322941064867,0.0,0.0,0.0,False
FKID006282,vehicle_breakdown,ORR North 1,ORR North 1,own_corridor,0.0,3,0.0637249897204368,0.62,0.3950949362667082,0.2897949761089505,False
FKID006284,pot_holes,Mysore Road,Mysore Road,own_corridor,0.0,5,0.0682597794495844,0.0,0.0,0.0,False
FKID006285,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,6,0.079873343916416,0.0,0.0,0.0,False
FKID006286,vehicle_breakdown,Hosur Road,Hosur Road,own_corridor,0.0,6,0.0675888024279397,0.12,0.08110656291352764,0.05949019413890516,False
FKID006287,vehicle_breakdown,Tumkur Road,Tumkur Road,own_corridor,0.0,6,0.0658307889732503,0.0,0.0,0.0,False
FKID006288,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,6,0.0785894762319376,0.0,0.0,0.0,False
FKID006289,vehicle_breakdown,Old Madras Road,Old Madras Road,own_corridor,0.0,7,0.0665678852725875,0.0,0.0,0.0,False
FKID006290,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,7,0.0765518472565494,0.0,0.0,0.0,False
FKID006291,vehicle_breakdown,Tumkur Road,Tumkur Road,own_corridor,0.0,7,0.0637931599978622,0.0,0.0,0.0,False
FKID006292,vehicle_breakdown,Bellary Road 1,Bellary Road 1,own_corridor,0.0,8,0.0618077384489817,0.0,0.0,0.0,False
FKID006293,vehicle_breakdown,Old Madras Road,Old Madras Road,own_corridor,0.0,8,0.060205241385284,0.16,0.0963283862164544,0.07065512569203584,False
FKID006294,vehicle_breakdown,Tumkur Road,Tumkur Road,own_corridor,0.0,8,0.0574305161105587,0.0,0.0,0.0,False
FKID006295,vehicle_breakdown,Bellary Road 1,Bellary Road 1,own_corridor,0.0,10,0.0783754664576163,1.33,1.042393703886297,0.7645768922483251,False
FKID006296,vehicle_breakdown,Bellary Road 1,Bellary Road 1,own_corridor,0.0,20,0.0584171729481889,2.84,1.6590477117285647,1.2168814324146036,False
FKID006297,vehicle_breakdown,ORR East 2,ORR East 2,own_corridor,0.0,20,0.0616281340312827,5.1,3.1430348355954174,2.3053590959619767,False
FKID006298,vehicle_breakdown,Tumkur Road,Tumkur Road,own_corridor,0.0,20,0.054039950609766,6.99,3.777392547622643,2.7706489823333924,False
FKID006299,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,20,0.0680825055529316,20.41,13.89563938335334,10.0,True
FKID006300,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,21,0.0709590280581369,20.41,14.482737626665742,10.0,False
FKID006301,pot_holes,Magadi Road,Magadi Road,own_corridor,0.0,21,0.0579728097894295,15.0,8.695921468414426,6.378300815486339,False
FKID006302,vehicle_breakdown,Airport New South Road,Airport New South Road,own_corridor,0.0,21,0.0870994571470196,0.0,0.0,0.0,False
FKID006303,vehicle_breakdown,Non-corridor,Magadi Road,nearest_neighbor_fallback,0.19185520805372935,21,0.0699534994693202,15.0,10.493024920398028,7.696443631625448,False
FKID006304,vehicle_breakdown,ORR East 1,ORR East 1,own_corridor,0.0,21,0.063076964176073,6.38,4.024310314433458,2.9517586898126904,False
FKID006305,water_logging,Tumkur Road,Tumkur Road,own_corridor,0.0,22,0.0637954681671651,5.1,3.2535688765254194,2.386433811961152,False
FKID006306,vehicle_breakdown,Non-corridor,Magadi Road,nearest_neighbor_fallback,0.1866072431955288,22,0.067034825248957,4.18,2.8020556954064024,2.0552570756262316,False
FKID006307,vehicle_breakdown,West of Chord Road,West of Chord Road,own_corridor,0.0,23,0.0677377361640013,0.0,0.0,0.0,False
FKID006308,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,0,0.0726928884945402,0.0,0.0,0.0,False
FKID006309,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,1,0.0667939855696361,0.0,0.0,0.0,True
FKID006310,vehicle_breakdown,Non-corridor,Bellary Road 1,nearest_neighbor_fallback,0.4585488782192188,3,0.0681994763581142,0.0,0.0,0.0,False
FKID006311,accident,ORR North 1,ORR North 1,own_corridor,0.0,4,0.0605368445254028,0.0,0.0,0.0,False
FKID006312,vehicle_breakdown,ORR West 1,ORR West 1,own_corridor,0.0,5,0.0609913578775945,0.0,0.0,0.0,False
FKID006313,vehicle_breakdown,ORR West 1,ORR West 1,own_corridor,0.0,5,0.0609913578775945,0.0,0.0,0.0,False
FKID006316,vehicle_breakdown,ORR West 1,ORR West 1,own_corridor,0.0,6,0.0676460017840384,0.0,0.0,0.0,False
FKID006317,vehicle_breakdown,Hosur Road,Hosur Road,own_corridor,0.0,6,0.0675888024279397,0.12,0.08110656291352764,0.05949019413890516,False
FKID006318,vehicle_breakdown,ORR West 1,ORR West 1,own_corridor,0.0,6,0.0676460017840384,0.0,0.0,0.0,False
FKID006319,vehicle_breakdown,ORR East 2,ORR East 2,own_corridor,0.0,17,0.0874687804818866,8.82,7.714746438502398,5.6586267112348185,False
FKID006320,vehicle_breakdown,Non-corridor,Varthur Road,nearest_neighbor_fallback,2.7574887089717173,18,0.0738834977323044,35.09,25.92571935426562,10.0,False
FKID006321,vehicle_breakdown,ORR East 1,ORR East 1,own_corridor,0.0,18,0.0670069624390572,8.01,5.367257691368481,3.9367862548122776,False
FKID006322,vehicle_breakdown,Bellary Road 1,Bellary Road 1,own_corridor,0.0,19,0.0619918707658185,2.82,1.7481707555960817,1.282251570064025,False
FKID006323,vehicle_breakdown,ORR East 1,ORR East 1,own_corridor,0.0,19,0.0624912718040189,8.01,5.005550871501914,3.6714808570460122,False
FKID006324,vehicle_breakdown,ORR West 1,ORR West 1,own_corridor,0.0,19,0.0594298612381836,4.92,2.9239491729186327,2.14466373251046,False
FKID006325,vehicle_breakdown,Magadi Road,Magadi Road,own_corridor,0.0,20,0.0574874724756552,15.0,8.62312087134828,6.324902896781406,False
FKID006326,others,Tumkur Road,Tumkur Road,own_corridor,0.0,20,0.0629282478033944,6.99,4.398684521457269,3.2263553865089882,False
FKID006327,road_conditions,Non-corridor,Varthur Road,nearest_neighbor_fallback,2.7385725437074395,20,0.0819822255350669,32.68,26.791791304859863,10.0,False
FKID006328,vehicle_breakdown,Tumkur Road,Tumkur Road,own_corridor,0.0,2,0.0581635029120055,0.0,0.0,0.0,False
FKID006329,vehicle_breakdown,Non-corridor,Tumkur Road,nearest_neighbor_fallback,0.17068631262215228,20,0.0657931092796365,6.99,4.598938338646591,3.3732379325533928,False
FKID006330,others,Non-corridor,Varthur Road,nearest_neighbor_fallback,2.723705721778812,20,0.074681406473265,32.68,24.405883635463002,10.0,False
FKID006331,road_conditions,Bellary Road 1,Bellary Road 1,own_corridor,0.0,20,0.0758901568880976,2.84,2.1552804556219716,1.5808591576669286,False
FKID006332,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,21,0.0709590280581369,20.41,14.482737626665742,10.0,False
FKID006333,vehicle_breakdown,Non-corridor,West of Chord Road,nearest_neighbor_fallback,1.1407122731701345,21,0.0699534994693202,0.54,0.3777488971343291,0.2770719707385162,False
FKID006334,vehicle_breakdown,CBD 2,CBD 2,own_corridor,0.0,22,0.060274928034612,0.67,0.40384201783190043,0.29621080192833477,False
FKID006335,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,23,0.0731666676861971,5.62,4.111966723964277,3.0160530777534973,False
FKID006336,vehicle_breakdown,Non-corridor,Tumkur Road,nearest_neighbor_fallback,1.3122283396017926,23,0.0721611390973804,5.1,3.6802180939664,2.699373281506132,False
FKID006337,vehicle_breakdown,ORR West 1,ORR West 1,own_corridor,0.0,23,0.0622231932382978,0.69,0.4293400333442548,0.3149131342488895,False
FKID006338,vehicle_breakdown,Non-corridor,ORR East 1,nearest_neighbor_fallback,0.5731299761257617,23,0.0721611390973804,3.87,2.792636083068621,2.0483479606723,True
FKID006339,vehicle_breakdown,ORR North 1,ORR North 1,own_corridor,0.0,23,0.067686652459703,0.65,0.4399632409880695,0.322705064549058,False
FKID006340,others,Non-corridor,Tumkur Road,nearest_neighbor_fallback,1.3016783404571632,23,0.0810494362910088,5.1,4.133521250841449,3.031862932621374,False
FKID006341,vehicle_breakdown,Tumkur Road,Tumkur Road,own_corridor,0.0,23,0.0604079804275098,5.1,3.080807001802999,2.25971610752587,False
FKID006342,vehicle_breakdown,Old Madras Road,Old Madras Road,own_corridor,0.0,0,0.0627089265105783,2.94,1.843642439411002,1.3522783200691157,True
FKID006343,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,1,0.0667939855696361,0.0,0.0,0.0,False
FKID006344,water_logging,ORR East 2,ORR East 2,own_corridor,0.0,1,0.0701372833205443,0.69,0.4839472549117556,0.3549665417135893,False
FKID006345,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,1,0.0667939855696361,0.0,0.0,0.0,False
FKID006346,others,Old Madras Road,Old Madras Road,own_corridor,0.0,2,0.0698265253803593,0.0,0.0,0.0,False
FKID006347,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,3,0.0692050049469309,0.0,0.0,0.0,False
FKID006348,vehicle_breakdown,Magadi Road,Magadi Road,own_corridor,0.0,4,0.0591451123903113,0.0,0.0,0.0,False
FKID006349,vehicle_breakdown,Old Airport Road,Old Airport Road,own_corridor,0.0,4,0.0608166381434698,0.0,0.0,0.0,False
FKID006350,vehicle_breakdown,Bellary Road 2,Bellary Road 2,own_corridor,0.0,4,0.054102690152926,0.0,0.0,0.0,False
FKID006351,vehicle_breakdown,ORR North 2,ORR North 2,own_corridor,0.0,5,0.0609618593525208,0.0,0.0,0.0,True
FKID006352,vehicle_breakdown,Non-corridor,Magadi Road,nearest_neighbor_fallback,0.5106893409098685,5,0.070929303736677,0.0,0.0,0.0,False
FKID006353,vehicle_breakdown,Tumkur Road,Tumkur Road,own_corridor,0.0,5,0.0591761450668065,0.0,0.0,0.0,False
FKID006354,vehicle_breakdown,IRR(Thanisandra road),IRR(Thanisandra road),own_corridor,0.0,5,0.065121151387919,0.0,0.0,0.0,False
FKID006355,vehicle_breakdown,Bellary Road 2,Bellary Road 2,own_corridor,0.0,7,0.0621982596263661,0.0,0.0,0.0,False
FKID006356,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,7,0.0765518472565494,0.0,0.0,0.0,False
FKID006357,pot_holes,Non-corridor,ORR East 1,nearest_neighbor_fallback,0.5933348230545503,7,0.0718712657918234,0.36,0.25873655685056424,0.18977857580135088,False
FKID006358,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,7,0.0765518472565494,0.0,0.0,0.0,False
FKID006359,vehicle_breakdown,IRR(Thanisandra road),IRR(Thanisandra road),own_corridor,0.0,8,0.0633755224316713,0.0,0.0,0.0,False
FKID006360,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,10,0.0867569313778806,16.8,14.57516447148394,10.0,False
FKID006361,others,ORR East 2,ORR East 2,own_corridor,0.0,10,0.0904747247343386,11.78,10.657922573705086,7.817393072162653,False
FKID006362,vehicle_breakdown,ORR East 2,ORR East 2,own_corridor,0.0,18,0.0710023901684289,4.82,3.422315206118273,2.5102061868108843,False
FKID006363,vehicle_breakdown,ORR East 2,ORR East 2,own_corridor,0.0,18,0.0697185224839506,4.82,3.360432783726419,2.46481655137778,False
FKID006364,vehicle_breakdown,ORR North 2,ORR North 2,own_corridor,0.0,19,0.0594003627131098,12.38,7.353764903882993,5.3938532970542195,False
FKID006365,accident,Bellary Road 2,Bellary Road 2,own_corridor,0.0,19,0.053580330024687,0.19,0.1018026270469053,0.07467038214068913,False
FKID006366,vehicle_breakdown,Bellary Road 1,Bellary Road 1,own_corridor,0.0,19,0.0619918707658185,2.82,1.7481707555960817,1.282251570064025,False
FKID006367,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,19,0.0703733356860828,22.91,16.122531205681568,10.0,False
FKID006368,vehicle_breakdown,ORR North 2,ORR North 2,own_corridor,0.0,19,0.0594003627131098,12.38,7.353764903882993,5.3938532970542195,False
FKID006369,vehicle_breakdown,Bellary Road 2,Bellary Road 2,own_corridor,0.0,20,0.0524450502382699,0.28,0.14684614066715573,0.1077089831331149,False
FKID006370,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,20,0.0667986378684532,20.41,13.6336019889513,10.0,False
FKID006371,others,CBD 2,CBD 2,own_corridor,0.0,20,0.06792150925892,2.93,1.990100221286356,1.459702449066019,False
FKID006372,vehicle_breakdown,Tumkur Road,Tumkur Road,own_corridor,0.0,21,0.0582003407994496,6.99,4.068203821881527,2.983953782117453,False
FKID006373,vehicle_breakdown,Bellary Road 2,Bellary Road 2,own_corridor,0.0,21,0.0566054404279535,0.28,0.1584952331982698,0.11625338140772679,False
FKID006374,others,Non-corridor,ORR East 2,nearest_neighbor_fallback,0.5252915346381101,22,0.0759231224425854,1.68,1.2755084570354347,0.9355623393356426,False
FKID006375,vehicle_breakdown,Magadi Road,Magadi Road,own_corridor,0.0,22,0.0587291884449756,4.18,2.45488007699998,1.8006100508063971,False
FKID006376,construction,Bellary Road 1,Bellary Road 1,own_corridor,0.0,22,0.1338435245759754,0.0,0.0,0.0,False
FKID006377,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,0,0.0726928884945402,0.0,0.0,0.0,False
FKID006378,others,Hosur Road,Hosur Road,own_corridor,0.0,1,0.0646816089592666,0.53,0.34281252748411295,0.2514467766932971,False
